question_id,sample_id,participant_id,video_id,video_paths,video_file_paths,has_uploaded_sample_video,annotation_task_type,task_type,cognitive_level,question,option_a,option_b,option_c,option_d,correct_option,evidence_temporal,evidence_spatial,reasoning_chain,annotator_id,created_at,qc_status,annotation_source
egomonth_qa_000674,013,013,013_0067,013/013_0067.mp4,videos/013/013_0067.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,"<013_0067.mp4>Based on the errands performed, what habit does the user demonstrate when leaving the house?",A.Forgetting to take the trash out,B.Batching errands like throwing trash and picking up parcels in a single trip,C.Checking the mailbox every time,D.Only leaving the house for a single task at a time,B,ev_148|ev_149,,"The user performs both trash disposal and parcel retrieval in one continuous outdoor session, showing a habit of efficiency by batching tasks[cite: 9].",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000675,013,013,013_0068,013/013_0068.mp4,videos/013/013_0068.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<013_0068.mp4>What is the complete procedure of the sub-tasks the user performs while preparing ingredients?,"A.Boiling meat, processing ginger, steaming rice, cutting peppers, processing yam, cutting meat","B.Cutting meat, processing ginger, steaming rice, cutting peppers, processing yam, boiling meat","C.Steaming rice, processing ginger, cutting peppers, processing yam, boiling meat, cutting meat","D.Processing ginger, boiling meat, steaming rice, processing yam, cutting peppers, cutting meat",A,ev_152|ev_153|ev_154|ev_155|ev_156|ev_157,,"The user follows a specific order: boiling meat (ev_152), processing ginger (ev_153), steaming rice (ev_154), cutting peppers (ev_155), processing yam (ev_156), and finally cutting the meat (ev_157).",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000676,013,013,013_0068,013/013_0068.mp4,videos/013/013_0068.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<013_0068.mp4>Did the user cut the meat into pieces before or after boiling it?,A.Before boiling it,B.After boiling it,C.At the same time,D.The user did not boil the meat,B,ev_152|ev_157,,"The user first boils the meat at the beginning of the video (ev_152) and much later, towards the end, cuts it into pieces (ev_157).",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000677,013,013,013_0068,013/013_0068.mp4,videos/013/013_0068.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,"<013_0068.mp4>Based on the temporal sequence of handling the meat, what culinary habit does the user exhibit?",A.Eating meat raw before cooking,B.Frying meat before boiling it,C.Parboiling or blanching whole meat to clean and set its shape before slicing it,D.Only cutting raw meat and never cooking it,C,ev_152|ev_157,,"The user starts by boiling the meat whole (ev_152) and leaves it to cool while preparing other items, only slicing it at the end (ev_157). This shows a common culinary habit of blanching/parboiling meat to clean it and firm it up for easier slicing.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000678,013,013,013_0068,013/013_0068.mp4,videos/013/013_0068.mp4,false,detail_retrieval,Detail Retrieval,Level 2: Episodic Indexing,<013_0068.mp4>How many different colors of peppers does the user cut during the preparation process?,A.2,B.3,C.4,D.5,B,ev_155,0068_obj_peppers_01,"During the pepper cutting event (ev_155), the user is specifically shown processing peppers of four distinct colors.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000679,013,013,013_0068,013/013_0068.mp4,videos/013/013_0068.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<013_0068.mp4>How many distinct micro-tasks (sub-events) does the user execute to prepare all the ingredients?,A.4,B.5,C.6,D.7,C,ev_152|ev_153|ev_154|ev_155|ev_156|ev_157,,"Within the 27-minute prep phase, there are 6 distinct sub-tasks: boiling meat, processing ginger, steaming rice, cutting peppers, processing yam, and cutting meat.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000680,013,013,013_0068,013/013_0068.mp4,videos/013/013_0068.mp4,false,object_location,Object Location,Level 2: Episodic Indexing,<013_0068.mp4>Where is the yam located while the user is processing it?,A.In the sink,B.On the cutting board,C.In a frying pan,D.In the refrigerator,B,ev_156,0068_obj_yam_01,"While processing the yam (ev_156), the user handles it on the cutting board in the kitchen.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000681,013,013,013_0068,013/013_0068.mp4,videos/013/013_0068.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<013_0068.mp4>At what timestamp does the user finish steaming the rice?,A.3:16,B.5:45,C.8:46,D.18:14,C,ev_154,,The event of steaming the rice (ev_154) concludes at exactly 8:46.,worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000682,013,013,013_0069,013/013_0069.mp4,videos/013/013_0069.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<013_0069.mp4>Did the user stir-fry the dish before or after stewing the meat?,A.Before stewing the meat,B.After stewing the meat,C.At the exact same time,D.The user did not stir-fry any dish,A,ev_158|ev_159,,"The user completes the stir-frying process (ev_158) which ends at 11:00, and later begins the meat stewing process (ev_159) at 11:52.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000683,013,013,013_0069,013/013_0069.mp4,videos/013/013_0069.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<013_0069.mp4>What is the logical cooking sequence demonstrated by the user in this video?,"A.Stewing meat, then stir-frying a dish","B.Stir-frying a dish, then stewing meat","C.Boiling water, then stewing meat","D.Stewing meat, then baking a cake",B,ev_158|ev_159,,The user follows a sequence of cooking first by stir-frying a dish (ev_158) and then proceeding to stew the meat (ev_159).,worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000684,013,013,013_0069,013/013_0069.mp4,videos/013/013_0069.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,"<013_0069.mp4>Based on the user cooking multiple different dishes one after another, what culinary habit do they exhibit?",A.Eating raw food to save time,B.Preparing only one dish per meal,C.Cooking dishes sequentially to prepare a multi-course meal,D.Ordering takeout instead of cooking,C,ev_158|ev_159,,"By seamlessly transitioning from stir-frying a dish (ev_158) to stewing meat (ev_159), the user demonstrates the habit of sequential cooking to prepare a comprehensive, multi-course meal for dining.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000685,013,013,013_0070,013/013_0070.mp4,videos/013/013_0070.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<013_0070.mp4>Did the user stir-fry the meat before or after stir-frying the vegetables?,A.Before stir-frying the vegetables,B.After stir-frying the vegetables,C.At the exact same time,D.The user did not stir-fry meat,B,ev_160|ev_161,,"Stir-frying vegetables (ev_160) ends at 5:30, and the user begins stir-frying the meat (ev_161) immediately after at 5:35.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000686,013,013,013_0070,013/013_0070.mp4,videos/013/013_0070.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<013_0070.mp4>What is the sequence of cooking tasks performed by the user in the kitchen?,"A.Stir-frying meat, then stir-frying vegetables","B.Stir-frying vegetables, then stir-frying meat","C.Boiling water, then stir-frying meat","D.Stir-frying vegetables, then washing dishes",B,ev_160|ev_161,,The user follows a two-step cooking process: first stir-frying vegetables (ev_160) and then stir-frying meat (ev_161).,worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000687,013,013,013_0070,013/013_0070.mp4,videos/013/013_0070.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,"<013_0070.mp4>Based on the user's sequential cooking of different ingredients, what culinary habit do they demonstrate?",A.Cooking ingredients separately to prepare a complete meal,B.Mixing all ingredients at the very beginning,C.Preparing only one type of food for a meal,D.Using only raw ingredients without heat,A,ev_160|ev_161,,"By stir-frying vegetables and meat in distinct, consecutive sessions, the user shows a habit of systematic meal preparation[cite: 9].",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000688,013,013,013_0071,013/013_0071.mp4,videos/013/013_0071.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<013_0071.mp4>What is the logical order of the physical chores performed by the user?,"A.Unpacking parcels, washing dishes, sweeping","B.Washing dishes, unpacking parcels, sweeping","C.Sweeping, washing dishes, unpacking parcels","D.Washing dishes, sweeping, unpacking parcels",B,ev_162|ev_163|ev_164,,"The user starts in the kitchen washing dishes (ev_162), then moves to the living room to unpack parcels (ev_163), and ends by sweeping (ev_164).",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000689,013,013,013_0071,013/013_0071.mp4,videos/013/013_0071.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<013_0071.mp4>Did the user sweep the floor before or after finishing unpacking the parcels?,A.Before,B.After,C.Simultaneously,D.The user did not sweep the floor,B,ev_163|ev_164,,"Unpacking (ev_163) ends at 20:31, and sweeping (ev_164) begins immediately after at 20:40.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000690,013,013,013_0071,013/013_0071.mp4,videos/013/013_0071.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,"<013_0071.mp4>Based on the user's activities, what multitasking habit do they exhibit during chores?",A.Watching movies while cleaning,B.Listening to informative audio content like podcasts while performing manual labor,C.Talking on the phone while washing dishes,D.Cooking while sweeping the floor,B,ev_162|ev_163|ev_164|ev_165,,"The user listens to a podcast (ev_165) throughout the entire video while performing various physical tasks (ev_162, ev_163, ev_164).",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000691,013,013,013_0071,013/013_0071.mp4,videos/013/013_0071.mp4,false,self_localization,Self-Localization,Level 2: Episodic Indexing,<013_0071.mp4>Where is the user located at the 5:00 timestamp of the video?,A.Living room,B.Kitchen,C.Bedroom,D.Bathroom,B,ev_162,,"At 5:00, the user is still in the middle of washing dishes (ev_162), which takes place in the kitchen.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000692,013,013,013_0072,013/013_0072.mp4,videos/013/013_0072.mp4,false,procedure_planning,Procedure Planning,Level 3: Cascading Reasoning,<013_0072.mp4>What is the chronological sequence of all the activities the user performs in the video?,"A.Cooking, washing dishes, boiling milk, washing the pot, organizing clothes","B.Cooking, washing the pot, washing dishes, boiling milk, organizing clothes","C.Organizing clothes, cooking, washing dishes, boiling milk, washing the pot","D.Cooking, washing dishes, organizing clothes, boiling milk, washing the pot",A,ev_166|ev_167|ev_168|ev_169|ev_170,,"The user sequentially cooks a meal (ev_166), washes the dishes (ev_167), boils milk (ev_168), washes the pot used for the milk (ev_169), and finally moves to organize clothes (ev_170).",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000693,013,013,013_0072,013/013_0072.mp4,videos/013/013_0072.mp4,false,temporal_ordering,Temporal Ordering,Level 2: Episodic Indexing,<013_0072.mp4>Did the user wash the pot before or after boiling the milk?,A.Before boiling the milk,B.After boiling the milk,C.At the same time,D.The user did not wash the pot,B,ev_168|ev_169,,The user finishes boiling the milk at 55:48 (ev_168) and subsequently washes the pot starting at 59:08 (ev_169).,worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000694,013,013,013_0072,013/013_0072.mp4,videos/013/013_0072.mp4,false,habit_inference,Habit Inference,Level 1: Schema Consolidation,"<013_0072.mp4>Based on the user's workflow in the kitchen, what hygiene habit do they demonstrate?",A.Leaving dirty pots and dishes in the sink overnight,B.Cleaning utensils and cookware shortly after using them to prepare food or drinks,C.Only cleaning the kitchen once a week,D.Washing dishes before eating but leaving pots unwashed,B,ev_166|ev_167|ev_168|ev_169,,"The user cooks a meal and then washes the dishes. Later, they boil milk and shortly after wash the pot. This repeated pattern shows a strong habit of cleaning cookware and utensils immediately after their use.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000695,013,013,013_0072,013/013_0072.mp4,videos/013/013_0072.mp4,false,event_counting,Event Counting,Level 3: Cascading Reasoning,<013_0072.mp4>How many distinct cleaning or washing tasks does the user perform in the kitchen during the video?,A.1,B.2,C.3,D.4,B,ev_167|ev_169,,The user performs exactly two distinct cleaning tasks in the kitchen: washing the dishes (ev_167) and later washing the pot (ev_169).,worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000696,013,013,013_0072,013/013_0072.mp4,videos/013/013_0072.mp4,false,self_localization,Self-Localization,Level 2: Episodic Indexing,<013_0072.mp4>Where is the user located when they are organizing clothes at the 63:30 mark?,A.Kitchen,B.Living room,C.Bedroom,D.Bathroom,B,ev_170,,"At 63:30, the user is executing the task of organizing clothes (ev_170), which takes place in the living room, having left the kitchen.",worker_12,2026-02-28,accepted,global_json_list
egomonth_qa_000697,013,013,013_0072,013/013_0072.mp4,videos/013/013_0072.mp4,false,event_time,Event Time,Level 2: Episodic Indexing,<013_0072.mp4>At what timestamp does the user finish the task of washing dishes?,A.30:00,B.44:57,C.55:48,D.62:14,B,ev_167,,The event of washing the dishes (ev_167) ends precisely at 44:57 in the video.,worker_12,2026-02-28,accepted,global_json_list
